市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
030366,221,和歌山県,有田川町,2021-03-31,岩野河,110,50,60,0,0,0,0,1,1,0,1,3,2,2,1,1,0,1,1,2,1,2,4,3,3,3,3,2,3,3,5,10,7,7,11,7,7,3,10,53,
030366,222,和歌山県,有田川町,2021-03-31,川口,133,59,74,1,0,1,1,1,1,1,4,5,5,3,2,0,2,4,1,2,2,5,7,2,4,1,2,1,2,6,9,9,7,8,9,5,5,4,11,66,
030366,223,和歌山県,有田川町,2021-03-31,谷,30,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,4,1,1,4,3,3,3,6,22,
030366,224,和歌山県,有田川町,2021-03-31,立石,28,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,1,5,2,3,3,7,19,
030366,231,和歌山県,有田川町,2021-03-31,彦ケ瀬,32,14,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,3,0,1,1,1,1,1,3,2,4,2,1,0,5,20,
030366,232,和歌山県,有田川町,2021-03-31,瀬井,62,34,28,0,0,1,0,0,1,1,0,1,0,1,0,0,0,4,1,1,3,3,0,1,0,1,1,2,3,7,5,3,7,2,2,2,2,4,3,32,
030366,234,和歌山県,有田川町,2021-03-31,西ケ峯,222,107,115,0,0,3,0,1,0,5,3,4,1,3,3,6,1,3,5,4,3,9,9,5,4,11,7,8,5,7,10,14,10,7,17,8,12,9,25,106,
030366,236,和歌山県,有田川町,2021-03-31,中,61,27,34,0,0,0,0,0,0,2,3,0,0,2,0,1,0,2,1,2,1,0,2,1,1,0,2,4,2,3,1,0,3,3,5,4,6,3,7,31,
030366,237,和歌山県,有田川町,2021-03-31,中峯,45,19,26,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2,1,1,1,0,3,3,1,0,0,2,3,2,4,2,4,4,7,27,
030366,238,和歌山県,有田川町,2021-03-31,本堂,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,1,1,7,
030366,239,和歌山県,有田川町,2021-03-31,有原,55,24,31,0,0,1,1,0,1,2,2,1,0,0,4,4,2,0,1,1,1,0,1,0,2,4,3,2,3,6,1,1,0,1,1,0,1,1,7,23,
030366,240,和歌山県,有田川町,2021-03-31,青田,76,33,43,0,0,0,0,0,1,0,1,3,2,1,0,0,0,1,2,3,2,0,0,2,1,2,4,4,3,3,5,4,2,4,6,3,4,3,10,39,
030366,241,和歌山県,有田川町,2021-03-31,沼田,73,36,37,0,0,0,0,0,0,1,1,1,2,1,2,0,1,1,0,0,0,3,1,2,2,6,1,2,3,2,2,4,4,1,4,7,6,5,8,36,
030366,242,和歌山県,有田川町,2021-03-31,延坂,43,22,21,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,1,0,1,0,1,2,3,2,3,1,1,2,1,3,3,2,2,3,0,6,21,
030366,243,和歌山県,有田川町,2021-03-31,大西,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,
030366,244,和歌山県,有田川町,2021-03-31,大薗,28,11,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,0,1,0,2,3,1,1,1,1,0,1,0,1,2,3,2,2,12,
030366,245,和歌山県,有田川町,2021-03-31,尾上,34,17,17,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,2,2,1,0,1,0,1,3,2,1,2,1,1,3,3,1,0,0,1,4,13,
030366,246,和歌山県,有田川町,2021-03-31,小原,34,18,16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,2,0,0,1,2,2,1,4,1,0,2,1,3,6,17,
030366,247,和歌山県,有田川町,2021-03-31,生石,131,64,67,0,1,2,0,1,1,0,0,0,0,5,3,1,2,1,1,2,0,1,2,5,6,7,7,7,4,4,1,4,7,3,10,11,11,10,11,72,
030366,251,和歌山県,有田川町,2021-03-31,丹生,168,76,92,1,1,0,2,1,2,6,1,1,4,5,2,3,1,6,4,5,5,4,4,5,11,3,4,5,7,7,8,5,12,6,8,6,8,7,8,69,
030366,252,和歌山県,有田川町,2021-03-31,糸野,337,152,185,1,3,4,5,15,4,6,8,9,3,5,3,2,2,9,12,6,11,10,18,4,9,11,11,9,19,17,21,20,13,7,16,9,9,8,18,137,
030366,253,和歌山県,有田川町,2021-03-31,下六川,77,37,40,0,0,1,0,1,1,2,2,1,0,1,2,1,0,1,1,0,1,4,2,3,3,2,2,0,3,5,6,8,6,4,2,3,2,0,7,28,
030366,254,和歌山県,有田川町,2021-03-31,釜中,54,22,32,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,0,2,2,0,0,2,2,1,3,3,2,2,6,5,4,4,6,27,
030366,255,和歌山県,有田川町,2021-03-31,黒松,86,38,48,2,0,0,1,2,3,2,1,0,2,1,1,1,3,3,0,1,0,3,4,0,2,4,3,4,6,1,3,5,4,5,4,1,2,3,9,36,
030366,256,和歌山県,有田川町,2021-03-31,上六川,77,38,39,0,2,2,0,2,0,2,2,2,1,1,1,2,2,2,2,1,1,0,1,1,1,4,4,5,4,3,2,1,4,2,2,5,5,3,5,34,
030366,301,和歌山県,有田川町,2021-03-31,中原,45,16,29,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,2,0,0,0,2,1,1,5,4,4,2,1,4,1,2,0,8,28,
030366,302,和歌山県,有田川町,2021-03-31,川合,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,2,1,0,2,0,3,2,0,1,2,16,
030366,303,和歌山県,有田川町,2021-03-31,二澤,38,13,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,3,1,0,1,1,0,2,1,1,1,8,4,9,30,
030366,304,和歌山県,有田川町,2021-03-31,北野川,19,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,1,0,1,2,3,6,17,
030366,311,和歌山県,有田川町,2021-03-31,粟生,302,148,154,1,2,6,0,5,2,3,2,3,6,2,0,4,7,5,3,4,7,11,4,9,8,9,6,13,8,10,20,23,10,9,19,14,18,17,32,176,
030366,312,和歌山県,有田川町,2021-03-31,二川,275,118,157,1,2,1,2,2,0,4,6,4,1,7,1,4,5,5,2,5,4,6,5,6,8,9,11,9,13,13,13,10,16,8,15,10,13,14,40,144,
030366,313,和歌山県,有田川町,2021-03-31,東大谷,42,21,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,2,1,2,4,6,1,0,1,0,4,6,8,27,
030366,314,和歌山県,有田川町,2021-03-31,三瀬川,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,2,3,2,1,0,2,1,0,0,1,11,
030366,315,和歌山県,有田川町,2021-03-31,日物川,31,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,3,3,1,3,0,0,2,4,1,2,4,3,24,
030366,316,和歌山県,有田川町,2021-03-31,境川,40,18,22,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,2,1,1,2,1,1,0,0,0,0,0,1,2,3,1,1,4,3,1,3,7,23,
030366,321,和歌山県,有田川町,2021-03-31,井谷,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,2,1,1,2,0,0,0,1,0,4,11,
030366,322,和歌山県,有田川町,2021-03-31,板尾,95,46,49,0,0,0,1,2,0,3,1,1,3,1,0,2,1,0,0,1,2,2,2,0,2,7,4,4,1,4,6,5,3,1,6,3,9,10,8,53,
030366,323,和歌山県,有田川町,2021-03-31,杉野原,105,51,54,1,0,1,3,4,2,1,1,3,0,0,0,1,0,0,3,3,3,5,4,2,2,3,4,3,3,7,5,5,5,2,4,4,4,6,11,49,
030366,324,和歌山県,有田川町,2021-03-31,押手,55,22,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,1,1,1,0,0,3,5,1,4,3,4,3,4,2,3,4,10,33,
030366,325,和歌山県,有田川町,2021-03-31,沼谷,30,10,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,0,3,2,0,1,2,2,2,9,21,
030366,331,和歌山県,有田川町,2021-03-31,楠本,115,52,63,0,0,1,0,1,1,1,1,1,1,2,0,2,1,2,1,2,2,2,1,4,1,5,1,3,5,2,4,7,5,4,10,3,6,10,23,71,
030366,332,和歌山県,有田川町,2021-03-31,沼,53,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,3,2,2,2,1,2,1,2,1,4,4,5,5,14,36,
030366,333,和歌山県,有田川町,2021-03-31,遠井,40,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,2,5,1,0,2,2,5,6,10,26,
030366,334,和歌山県,有田川町,2021-03-31,三田,77,36,41,0,1,1,0,0,2,0,0,0,1,2,0,2,1,2,0,3,2,0,0,3,3,3,3,2,2,4,5,6,2,0,7,2,7,6,5,40,
030366,335,和歌山県,有田川町,2021-03-31,宮川,34,12,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,3,3,1,2,1,0,3,0,1,2,1,1,8,21,
030366,336,和歌山県,有田川町,2021-03-31,大蔵,27,14,13,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,2,0,1,2,0,1,2,0,1,3,2,0,0,2,2,1,1,14,
030366,337,和歌山県,有田川町,2021-03-31,清水,853,392,461,11,6,13,12,12,22,14,9,12,16,12,6,8,18,16,18,18,13,18,22,26,23,32,32,36,38,39,36,33,33,18,29,34,39,40,89,414,
030366,338,和歌山県,有田川町,2021-03-31,久野原,314,144,170,0,2,4,7,7,2,4,5,4,4,4,9,0,2,6,7,8,7,10,7,12,6,7,11,13,14,19,13,15,15,13,15,10,14,8,30,163,
030366,339,和歌山県,有田川町,2021-03-31,下湯川,74,29,45,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,0,1,1,1,0,2,2,2,2,1,1,1,5,4,7,2,5,5,7,6,11,48,
030366,340,和歌山県,有田川町,2021-03-31,上湯川,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,2,3,1,2,5,13,
030366,341,和歌山県,有田川町,2021-03-31,上湯川(室川),9,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,5,
