市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
303666,251,和歌山県,有田川町,2024-08-31,丹生,159,72,87,1,2,1,0,0,2,2,2,5,3,2,1,4,1,3,1,9,7,4,4,5,3,3,12,4,4,4,8,7,8,6,9,3,9,9,11,70,
303666,252,和歌山県,有田川町,2024-08-31,糸野,311,134,177,4,2,0,5,10,4,9,6,2,8,6,3,5,6,1,5,10,12,7,11,7,13,7,16,9,5,14,21,15,21,13,12,6,10,9,17,137,
303666,253,和歌山県,有田川町,2024-08-31,下六川,67,34,33,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,2,2,0,1,5,3,3,3,1,1,2,6,5,4,6,1,4,2,1,6,25,
303666,254,和歌山県,有田川町,2024-08-31,釜中,43,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,2,2,1,2,1,1,3,3,2,2,3,5,4,5,22,
303666,255,和歌山県,有田川町,2024-08-31,黒松,78,36,42,0,0,2,0,1,2,2,3,1,1,0,1,1,2,2,2,2,0,2,2,2,2,0,3,5,4,3,6,3,2,6,5,2,3,2,4,34,
303666,256,和歌山県,有田川町,2024-08-31,上六川,70,35,35,0,0,0,2,3,0,1,1,2,1,2,1,1,1,2,3,1,1,1,1,0,1,3,4,4,4,5,3,2,1,1,3,3,4,4,4,32,
303666,301,和歌山県,有田川町,2024-08-31,中原,37,15,22,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,2,1,0,0,2,1,1,1,2,5,3,3,1,0,2,0,6,23,
303666,302,和歌山県,有田川町,2024-08-31,川合,22,10,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,2,2,2,1,0,2,0,3,2,2,17,
303666,303,和歌山県,有田川町,2024-08-31,二澤,24,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,2,1,1,3,9,20,
303666,304,和歌山県,有田川町,2024-08-31,北野川,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,5,11,
303666,311,和歌山県,有田川町,2024-08-31,粟生,260,123,137,1,2,2,1,5,0,4,3,3,2,3,2,3,1,1,8,3,4,5,5,13,9,7,5,9,5,14,13,9,16,18,13,8,16,15,32,159,
303666,312,和歌山県,有田川町,2024-08-31,二川,250,106,144,3,2,1,2,1,3,2,2,2,4,5,1,3,5,4,3,6,1,6,5,3,8,9,7,9,9,12,16,10,14,7,12,8,17,15,33,134,
303666,313,和歌山県,有田川町,2024-08-31,東大谷,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,2,3,3,3,0,0,0,4,6,18,
303666,314,和歌山県,有田川町,2024-08-31,三瀬川,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,3,4,1,1,0,1,1,0,9,
303666,315,和歌山県,有田川町,2024-08-31,日物川,25,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,1,3,0,2,0,0,1,5,2,3,20,
303666,316,和歌山県,有田川町,2024-08-31,境川,39,18,21,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,2,3,0,0,0,1,0,1,0,2,2,1,3,3,2,3,8,23,
303666,321,和歌山県,有田川町,2024-08-31,井谷,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,3,1,0,2,0,0,0,2,9,
303666,322,和歌山県,有田川町,2024-08-31,板尾,87,37,50,1,3,1,1,0,1,2,0,2,1,0,1,1,0,3,2,0,1,1,3,2,1,3,5,5,2,3,3,7,6,1,3,1,5,4,12,53,
303666,323,和歌山県,有田川町,2024-08-31,杉野原,99,48,51,0,0,1,0,3,5,3,1,1,1,2,0,0,0,1,1,2,3,4,4,2,3,3,4,4,2,4,6,5,3,5,4,2,5,6,9,48,
303666,324,和歌山県,有田川町,2024-08-31,押手,43,20,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,2,1,0,1,2,3,5,1,2,3,3,2,5,4,3,25,
303666,325,和歌山県,有田川町,2024-08-31,沼谷,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,3,5,0,1,3,0,1,3,5,18,
303666,331,和歌山県,有田川町,2024-08-31,楠本,91,37,54,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,2,3,2,0,6,2,3,3,4,4,2,4,4,5,2,8,7,24,64,
303666,332,和歌山県,有田川町,2024-08-31,沼,41,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,2,2,1,1,1,2,1,2,1,5,5,11,29,
303666,333,和歌山県,有田川町,2024-08-31,遠井,29,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,2,2,2,0,1,5,2,7,22,
303666,334,和歌山県,有田川町,2024-08-31,三田,68,29,39,0,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,1,1,2,1,1,0,0,3,5,3,1,2,4,6,5,5,1,5,5,9,39,
303666,335,和歌山県,有田川町,2024-08-31,宮川,29,11,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,2,3,1,1,1,0,3,0,1,2,5,19,
303666,336,和歌山県,有田川町,2024-08-31,大蔵,24,12,12,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,2,0,1,1,2,1,1,0,0,3,2,1,1,1,2,13,
303666,337,和歌山県,有田川町,2024-08-31,清水,716,334,382,3,2,4,6,11,11,8,15,9,8,6,5,10,8,8,11,14,8,16,14,22,23,23,27,40,34,39,43,33,34,27,25,26,33,35,75,377,
303666,338,和歌山県,有田川町,2024-08-31,久野原,280,138,142,0,2,1,4,8,6,4,3,5,3,3,5,2,5,4,3,6,6,11,5,11,11,9,5,9,11,14,15,18,10,15,15,9,12,9,21,142,
303666,339,和歌山県,有田川町,2024-08-31,下湯川,59,23,36,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,2,2,1,1,2,2,0,1,2,1,8,2,3,5,6,5,10,41,
303666,340,和歌山県,有田川町,2024-08-31,上湯川,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,3,2,5,9,
303666,341,和歌山県,有田川町,2024-08-31,上湯川(室川),8,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
