市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
303666,211,和歌山県,有田川町,2024-06-30,伏羊,118,54,64,2,0,1,1,1,3,2,8,2,3,2,0,0,0,1,3,5,4,5,2,4,4,1,4,2,2,5,9,9,8,8,9,3,1,1,3,38,
303666,212,和歌山県,有田川町,2024-06-30,小川,862,407,455,14,9,10,6,16,14,24,12,16,15,9,20,15,13,20,15,18,21,21,20,23,27,34,36,34,35,43,34,38,46,23,36,18,37,31,59,345,
303666,214,和歌山県,有田川町,2024-06-30,中野,166,87,79,0,1,4,4,5,3,7,6,6,2,5,1,5,2,2,7,2,5,9,6,1,4,7,4,3,5,9,8,7,7,6,3,5,3,4,8,71,
303666,215,和歌山県,有田川町,2024-06-30,市場,299,135,164,1,6,5,3,4,2,5,8,7,5,5,4,4,2,6,10,11,6,3,8,13,11,11,8,14,17,14,15,8,12,8,10,5,12,11,25,134,
303666,216,和歌山県,有田川町,2024-06-30,中井原,522,245,277,11,10,15,4,6,13,8,16,16,10,12,6,12,19,7,11,5,13,14,11,19,15,16,27,20,17,23,22,16,19,13,23,17,18,15,23,214,
303666,217,和歌山県,有田川町,2024-06-30,金屋,787,350,437,9,14,11,15,18,22,16,15,9,19,13,18,15,16,15,16,14,25,24,25,29,34,25,25,30,27,25,30,23,37,22,25,21,34,31,40,351,
303666,218,和歌山県,有田川町,2024-06-30,長谷川,251,119,132,0,1,6,3,0,4,6,6,5,5,4,0,6,6,7,4,3,3,13,10,12,9,9,12,4,12,11,10,11,10,10,16,7,7,5,14,110,
303666,221,和歌山県,有田川町,2024-06-30,岩野河,92,43,49,0,0,0,0,1,1,0,0,1,1,3,2,1,0,0,0,2,0,3,2,1,4,3,1,1,3,3,2,6,8,8,10,8,5,2,10,47,
303666,222,和歌山県,有田川町,2024-06-30,川口,114,53,61,0,0,1,1,1,1,1,2,1,0,5,4,3,1,0,1,4,1,4,3,4,7,1,0,2,3,2,4,8,10,6,3,4,8,6,12,69,
303666,223,和歌山県,有田川町,2024-06-30,谷,27,11,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,2,4,1,1,4,2,5,22,
303666,224,和歌山県,有田川町,2024-06-30,立石,24,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,6,4,8,17,
303666,231,和歌山県,有田川町,2024-06-30,彦ケ瀬,32,15,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,1,1,1,2,0,2,0,0,2,2,2,0,3,2,2,2,4,20,
303666,232,和歌山県,有田川町,2024-06-30,瀬井,54,29,25,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,4,1,1,2,1,0,1,0,1,1,5,4,4,5,2,6,3,1,3,3,32,
303666,234,和歌山県,有田川町,2024-06-30,西ケ峯,200,94,106,0,0,0,0,3,0,2,4,4,2,4,2,4,0,4,3,3,1,7,8,7,9,9,5,9,6,8,3,9,13,8,9,6,15,7,26,97,
303666,236,和歌山県,有田川町,2024-06-30,中,55,25,30,0,0,0,0,0,0,0,2,0,1,0,0,2,0,3,0,2,3,1,1,1,2,1,1,2,1,2,3,3,1,2,4,2,4,4,7,28,
303666,237,和歌山県,有田川町,2024-06-30,中峯,43,19,24,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,1,2,1,2,1,1,4,2,0,0,2,1,3,2,3,5,7,24,
303666,238,和歌山県,有田川町,2024-06-30,本堂,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,6,
303666,239,和歌山県,有田川町,2024-06-30,有原,54,24,30,0,0,0,0,1,1,1,1,2,2,0,2,2,3,2,3,0,0,1,1,0,2,2,2,3,2,3,3,4,1,2,0,0,1,1,6,21,
303666,240,和歌山県,有田川町,2024-06-30,青田,65,28,37,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,3,3,1,1,0,1,4,2,0,3,6,6,2,1,4,4,3,4,2,8,34,
303666,241,和歌山県,有田川町,2024-06-30,沼田,63,32,31,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2,0,2,1,1,2,7,3,1,2,4,2,3,4,2,5,7,10,32,
303666,242,和歌山県,有田川町,2024-06-30,延坂,36,19,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,1,1,2,2,2,1,3,2,1,1,1,2,2,2,1,6,21,
303666,243,和歌山県,有田川町,2024-06-30,大西,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,
303666,244,和歌山県,有田川町,2024-06-30,大薗,27,11,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,1,0,0,2,0,0,1,2,2,1,1,1,1,1,0,0,0,2,2,3,11,
303666,245,和歌山県,有田川町,2024-06-30,尾上,27,13,14,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,1,2,1,1,1,0,0,1,3,2,1,0,1,1,2,2,1,1,0,12,
303666,246,和歌山県,有田川町,2024-06-30,小原,32,17,15,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,1,0,1,0,1,1,1,2,2,4,1,1,2,4,18,
303666,247,和歌山県,有田川町,2024-06-30,生石,110,53,57,0,0,2,1,1,0,1,1,0,0,1,1,3,2,1,3,1,0,2,1,3,2,6,6,5,5,6,3,3,2,3,7,6,10,9,13,64,
303666,251,和歌山県,有田川町,2024-06-30,丹生,161,74,87,1,2,1,0,0,2,2,2,5,3,2,1,4,1,5,1,10,7,3,4,5,3,3,12,4,4,4,8,7,9,6,8,4,9,8,11,70,
303666,252,和歌山県,有田川町,2024-06-30,糸野,311,134,177,4,2,0,5,10,5,9,5,2,8,6,3,5,6,2,5,9,12,7,11,7,14,7,15,9,5,14,23,15,19,13,14,7,8,8,17,137,
303666,253,和歌山県,有田川町,2024-06-30,下六川,68,34,34,0,2,1,0,0,0,1,1,1,1,0,0,1,0,1,0,2,2,0,1,5,3,3,3,1,1,2,6,5,4,6,1,4,2,1,7,26,
303666,254,和歌山県,有田川町,2024-06-30,釜中,44,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,2,2,1,2,1,1,3,3,2,2,3,5,5,5,23,
303666,255,和歌山県,有田川町,2024-06-30,黒松,78,36,42,1,0,1,0,1,2,2,3,1,1,0,1,1,2,2,2,2,0,2,2,2,2,0,3,5,4,3,6,3,2,6,5,2,3,2,4,34,
303666,256,和歌山県,有田川町,2024-06-30,上六川,70,35,35,0,1,0,1,3,0,1,1,2,1,2,1,1,1,3,4,0,0,1,1,1,1,2,4,4,5,5,2,2,2,1,2,3,4,4,4,32,
303666,301,和歌山県,有田川町,2024-06-30,中原,37,15,22,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,2,1,0,0,2,1,1,1,2,5,3,3,1,0,2,0,6,23,
303666,302,和歌山県,有田川町,2024-06-30,川合,22,10,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,3,2,1,2,0,1,0,3,2,2,17,
303666,303,和歌山県,有田川町,2024-06-30,二澤,26,9,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,2,1,2,3,9,21,
303666,304,和歌山県,有田川町,2024-06-30,北野川,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,6,12,
303666,311,和歌山県,有田川町,2024-06-30,粟生,262,125,137,1,2,3,1,4,0,4,3,3,2,3,2,3,2,1,8,3,3,6,5,13,9,6,5,9,5,14,14,10,15,17,13,9,16,16,32,159,
303666,312,和歌山県,有田川町,2024-06-30,二川,251,108,143,3,2,1,2,1,3,2,2,3,4,4,1,3,5,4,3,6,1,7,6,3,7,10,7,9,9,12,15,10,14,7,13,8,16,15,33,136,
303666,313,和歌山県,有田川町,2024-06-30,東大谷,27,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,2,3,3,3,0,0,1,5,5,19,
303666,314,和歌山県,有田川町,2024-06-30,三瀬川,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,3,4,1,1,0,1,1,0,9,
303666,315,和歌山県,有田川町,2024-06-30,日物川,25,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,1,3,0,2,0,0,1,5,2,3,20,
303666,316,和歌山県,有田川町,2024-06-30,境川,39,18,21,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,2,3,0,0,0,1,0,1,0,2,2,1,3,3,2,3,8,23,
303666,321,和歌山県,有田川町,2024-06-30,井谷,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,3,1,0,2,0,0,0,3,9,
303666,322,和歌山県,有田川町,2024-06-30,板尾,86,37,49,1,2,1,1,0,1,2,0,2,2,0,1,1,0,3,2,0,0,1,3,2,1,3,5,5,2,3,3,7,6,1,3,1,6,4,11,52,
303666,323,和歌山県,有田川町,2024-06-30,杉野原,101,49,52,0,0,1,0,3,5,3,1,2,1,1,0,0,0,1,2,2,2,4,4,3,3,2,4,4,2,4,6,6,3,4,4,2,5,7,10,49,
303666,324,和歌山県,有田川町,2024-06-30,押手,43,20,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,2,1,0,1,2,3,5,1,2,3,3,2,5,4,3,25,
303666,325,和歌山県,有田川町,2024-06-30,沼谷,27,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,3,4,0,1,3,0,1,3,6,19,
303666,331,和歌山県,有田川町,2024-06-30,楠本,91,37,54,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,2,3,2,0,6,2,3,3,4,4,3,4,3,5,2,10,7,22,64,
303666,332,和歌山県,有田川町,2024-06-30,沼,42,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,2,2,1,1,1,2,1,3,1,4,5,12,29,
303666,333,和歌山県,有田川町,2024-06-30,遠井,29,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,2,2,2,0,1,6,2,6,22,
303666,334,和歌山県,有田川町,2024-06-30,三田,68,29,39,0,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,1,1,2,1,1,0,0,3,5,3,1,2,4,6,5,6,1,4,5,9,39,
303666,335,和歌山県,有田川町,2024-06-30,宮川,30,11,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,2,3,1,1,3,0,1,0,1,2,6,19,
303666,336,和歌山県,有田川町,2024-06-30,大蔵,24,12,12,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,2,0,1,1,2,1,1,1,0,2,2,1,1,1,2,13,
303666,337,和歌山県,有田川町,2024-06-30,清水,724,337,387,3,2,4,6,11,11,9,15,8,8,7,5,9,8,8,11,14,9,17,14,27,23,20,28,40,34,38,45,33,33,27,23,26,34,36,78,381,
303666,338,和歌山県,有田川町,2024-06-30,久野原,280,138,142,0,2,1,5,8,5,4,3,5,3,3,5,2,5,5,3,5,6,11,5,11,11,9,5,12,11,11,15,18,11,15,14,9,12,9,21,142,
303666,339,和歌山県,有田川町,2024-06-30,下湯川,58,22,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,1,1,2,2,0,1,2,1,8,2,3,5,6,5,12,40,
303666,340,和歌山県,有田川町,2024-06-30,上湯川,17,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,3,3,5,10,
303666,341,和歌山県,有田川町,2024-06-30,上湯川(室川),8,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
