市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
303666,216,和歌山県,有田川町,2025-03-31,中井原,513,241,272,9,11,18,4,7,12,8,16,9,10,15,8,10,16,11,12,5,14,10,10,20,12,19,24,16,21,22,22,17,15,15,25,12,17,18,23,212,
303666,217,和歌山県,有田川町,2025-03-31,金屋,767,337,430,7,16,12,12,16,23,18,16,11,18,12,20,14,16,16,16,14,27,20,15,28,41,26,25,28,20,26,37,22,34,23,24,18,30,26,40,344,
303666,218,和歌山県,有田川町,2025-03-31,長谷川,246,116,130,1,1,6,2,0,4,5,7,5,1,3,3,3,5,9,4,4,2,10,11,13,10,11,10,3,12,10,11,12,9,7,15,9,9,5,14,110,
303666,221,和歌山県,有田川町,2025-03-31,岩野河,88,42,46,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,0,2,0,2,1,2,3,3,2,1,1,2,3,7,7,8,8,7,8,3,10,48,
303666,222,和歌山県,有田川町,2025-03-31,川口,110,49,61,0,0,1,0,1,1,1,3,1,1,4,3,1,2,1,1,4,1,3,3,4,5,2,2,2,2,1,3,7,10,7,4,4,8,5,12,65,
303666,223,和歌山県,有田川町,2025-03-31,谷,22,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,3,2,0,4,3,4,20,
303666,224,和歌山県,有田川町,2025-03-31,立石,20,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,3,8,16,
303666,231,和歌山県,有田川町,2025-03-31,彦ケ瀬,29,13,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,1,1,1,1,0,3,0,0,2,2,2,0,2,0,3,2,3,19,
303666,232,和歌山県,有田川町,2025-03-31,瀬井,52,29,23,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,3,2,2,2,1,0,1,0,1,1,4,3,4,3,2,8,3,1,3,2,30,
303666,234,和歌山県,有田川町,2025-03-31,西ケ峯,188,88,100,0,0,0,0,3,0,1,2,3,3,3,0,5,1,4,1,3,3,6,5,7,8,9,6,9,7,8,3,7,12,9,9,5,16,6,24,95,
303666,236,和歌山県,有田川町,2025-03-31,中,52,24,28,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,4,3,1,0,0,3,2,1,0,1,4,3,3,0,0,2,4,5,4,7,27,
303666,237,和歌山県,有田川町,2025-03-31,中峯,41,18,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1,4,2,0,0,0,1,4,2,4,4,6,24,
303666,238,和歌山県,有田川町,2025-03-31,本堂,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,5,
303666,239,和歌山県,有田川町,2025-03-31,有原,52,25,27,0,0,0,0,1,1,1,1,1,2,1,0,1,3,4,2,0,0,1,1,0,1,0,3,5,2,2,3,5,1,1,0,1,1,1,6,21,
303666,240,和歌山県,有田川町,2025-03-31,青田,60,26,34,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,2,3,1,1,0,1,4,1,0,3,6,3,2,5,3,3,3,4,2,7,32,
303666,241,和歌山県,有田川町,2025-03-31,沼田,58,30,28,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,4,1,1,2,7,3,1,1,3,3,4,4,1,3,6,9,29,
303666,242,和歌山県,有田川町,2025-03-31,延坂,32,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,2,2,1,3,2,1,1,1,2,2,2,0,5,22,
303666,244,和歌山県,有田川町,2025-03-31,大薗,27,11,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,2,0,0,2,0,0,1,0,2,3,1,1,1,1,0,0,0,2,2,3,11,
303666,245,和歌山県,有田川町,2025-03-31,尾上,26,12,14,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,2,2,1,0,0,1,3,2,1,0,1,1,2,2,1,1,0,12,
303666,246,和歌山県,有田川町,2025-03-31,小原,30,14,16,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,3,1,0,0,2,0,0,1,2,2,1,4,1,0,1,5,17,
303666,247,和歌山県,有田川町,2025-03-31,生石,109,51,58,0,0,1,1,2,0,1,1,0,0,0,0,4,2,1,2,1,1,1,1,3,1,6,6,4,6,6,4,3,1,4,6,5,11,9,15,63,
303666,251,和歌山県,有田川町,2025-03-31,丹生,155,71,84,1,1,1,1,0,2,2,2,4,3,2,0,4,1,3,1,8,5,4,5,5,4,4,10,3,5,4,7,8,8,5,11,4,7,9,11,70,
303666,252,和歌山県,有田川町,2025-03-31,糸野,305,131,174,4,3,0,4,7,4,12,5,2,9,3,3,7,4,1,4,10,12,7,12,7,12,4,10,12,10,10,21,15,21,13,10,7,14,10,16,137,
303666,253,和歌山県,有田川町,2025-03-31,下六川,66,33,33,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,2,2,0,1,5,3,2,3,2,1,1,3,6,6,6,2,4,2,1,6,25,
303666,254,和歌山県,有田川町,2025-03-31,釜中,41,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,2,2,1,1,1,1,1,4,4,2,1,5,6,4,21,
303666,255,和歌山県,有田川町,2025-03-31,黒松,77,35,42,0,0,2,0,0,2,3,2,1,1,0,3,1,0,2,3,2,0,2,2,2,2,0,2,5,5,3,5,3,3,4,5,3,3,2,4,35,
303666,256,和歌山県,有田川町,2025-03-31,上六川,69,34,35,0,0,0,2,3,0,1,1,2,1,1,1,1,1,1,3,2,1,1,1,0,1,3,3,4,5,5,3,2,1,1,3,2,4,5,4,31,
303666,301,和歌山県,有田川町,2025-03-31,中原,38,16,22,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,1,0,0,1,1,2,1,2,4,3,3,1,1,2,0,6,23,
303666,302,和歌山県,有田川町,2025-03-31,川合,18,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,2,1,0,2,0,3,1,2,15,
303666,303,和歌山県,有田川町,2025-03-31,二澤,24,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,2,1,0,3,10,20,
303666,304,和歌山県,有田川町,2025-03-31,北野川,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,5,11,
303666,311,和歌山県,有田川町,2025-03-31,粟生,240,113,127,1,1,0,1,2,0,3,3,4,1,2,2,3,1,2,3,3,2,4,6,11,5,9,8,7,6,13,12,9,16,18,12,8,18,14,30,150,
303666,312,和歌山県,有田川町,2025-03-31,二川,242,101,141,3,3,1,2,1,3,1,1,2,3,4,1,4,4,3,4,7,1,6,5,3,5,7,8,10,8,12,18,10,12,7,14,7,15,13,34,133,
303666,313,和歌山県,有田川町,2025-03-31,東大谷,25,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,2,3,3,3,0,0,0,3,6,19,
303666,314,和歌山県,有田川町,2025-03-31,三瀬川,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,3,4,1,0,0,2,1,0,9,
303666,315,和歌山県,有田川町,2025-03-31,日物川,25,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,2,2,3,0,2,0,0,1,5,2,3,19,
303666,316,和歌山県,有田川町,2025-03-31,境川,36,17,19,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,2,1,1,0,1,0,1,0,1,2,2,2,2,3,4,6,21,
303666,321,和歌山県,有田川町,2025-03-31,井谷,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,3,1,0,2,0,0,0,2,9,
303666,322,和歌山県,有田川町,2025-03-31,板尾,84,35,49,0,2,2,1,0,1,2,0,0,0,1,2,1,0,2,3,1,0,1,3,2,1,2,3,6,4,3,2,6,6,2,3,1,5,3,13,54,
303666,323,和歌山県,有田川町,2025-03-31,杉野原,98,48,50,0,0,1,0,1,5,5,1,1,1,2,0,0,0,2,1,2,3,2,3,3,3,3,3,3,3,4,5,5,3,6,5,1,4,7,10,48,
303666,324,和歌山県,有田川町,2025-03-31,押手,42,20,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,1,1,1,2,3,5,1,2,2,2,3,4,4,4,25,
303666,325,和歌山県,有田川町,2025-03-31,沼谷,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,3,4,0,2,3,0,1,3,5,18,
303666,331,和歌山県,有田川町,2025-03-31,楠本,90,37,53,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2,0,1,3,2,0,5,2,4,2,2,5,4,4,4,5,2,8,7,22,63,
303666,332,和歌山県,有田川町,2025-03-31,沼,39,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,2,2,1,1,2,1,2,1,5,4,10,28,
303666,333,和歌山県,有田川町,2025-03-31,遠井,28,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,2,4,0,0,5,2,7,21,
303666,334,和歌山県,有田川町,2025-03-31,三田,67,29,38,0,0,1,1,0,1,0,0,0,0,0,0,1,1,2,0,1,0,2,2,1,0,0,2,4,4,2,2,4,6,5,2,0,8,6,9,39,
303666,335,和歌山県,有田川町,2025-03-31,宮川,32,13,19,2,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,1,1,0,0,1,3,3,1,1,1,0,1,0,1,2,5,17,
303666,336,和歌山県,有田川町,2025-03-31,大蔵,23,12,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,1,1,1,1,2,0,0,3,2,1,1,1,2,13,
303666,337,和歌山県,有田川町,2025-03-31,清水,692,329,363,3,2,4,6,9,11,10,11,6,8,8,3,10,8,8,12,12,6,17,13,21,26,22,25,40,29,34,42,33,35,32,27,19,30,41,69,363,
303666,338,和歌山県,有田川町,2025-03-31,久野原,279,136,143,0,1,1,4,7,7,4,4,5,4,2,4,3,6,4,2,4,8,13,5,8,11,12,4,7,11,14,14,19,12,13,13,9,13,11,20,140,
303666,339,和歌山県,有田川町,2025-03-31,下湯川,56,23,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,3,0,1,3,2,0,1,2,0,6,3,4,2,6,8,9,39,
303666,340,和歌山県,有田川町,2025-03-31,上湯川,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,3,2,5,9,
303666,341,和歌山県,有田川町,2025-03-31,上湯川(室川),6,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
